Frequency_Hz,Frequency_MHz,20260515_092941,20260515_133100,20260515_134951,20260515_140509,20260521_162959,20260522_135524
76025222.778320312,76.025222778320,7.2065591214066156e-06,3.2371665901036954e-05,2.6817484943424041e-05,2.6296023406240894e-05,4.0824163015158217e-05,2.5487225299390548e-05
76025367.736816406,76.025367736816,7.6539716240835508e-06,3.3774545377059864e-05,2.5503874770306237e-05,2.309623975339683e-05,4.5179843579292197e-05,2.2713212187581285e-05
76025512.6953125,76.025512695312,1.1725942840733616e-05,3.8538231809579069e-05,3.0063718995367563e-05,2.0604151107690537e-05,4.8159179662830875e-05,2.0834979867519312e-05
76025657.653808594,76.025657653809,1.2878840462696832e-05,3.4255727432420909e-05,2.5633752215528486e-05,2.47784085325233e-05,4.7426357673024082e-05,1.9540664493304405e-05
76025802.612304688,76.025802612305,1.1722505053671738e-05,3.1901511038554388e-05,3.0558888585421418e-05,2.3051238165675885e-05,4.3254417478121649e-05,1.7347077149184439e-05
76025947.570800781,76.025947570801,1.2496090930166708e-05,3.3587357080735554e-05,2.9771769331309003e-05,2.1465493882496242e-05,4.5033529156546191e-05,1.9958274151887597e-05
76026092.529296875,76.026092529297,1.513083021334868e-05,2.4868019876397013e-05,1.8780813559628675e-05,1.8955739611228379e-05,4.8261359743488055e-05,1.7580909599949724e-05
76026237.487792969,76.026237487793,1.3355320064502511e-05,3.3259493517354446e-05,3.0615728282374034e-05,1.8568261935539521e-05,3.9863534158743293e-05,1.5333096038079582e-05
76026382.446289062,76.026382446289,1.2238899740919976e-05,5.0960603854648122e-05,3.4566784792933087e-05,2.524233879802824e-05,4.0148064596564896e-05,1.7367744581103247e-05
76026527.404785156,76.026527404785,1.2763852916485853e-05,3.581121031386497e-05,3.36826574450504e-05,2.7575760288024828e-05,3.4608157893562223e-05,2.2465566563008608e-05
76026672.36328125,76.026672363281,1.0869074077679485e-05,2.8540910216008239e-05,2.7931518140807062e-05,2.4701226170083654e-05,3.1235835090341796e-05,2.4983864786499238e-05
76026817.321777344,76.026817321777,1.3260032100773921e-05,2.7978368127336434e-05,2.9674232235627638e-05,2.2811825310499719e-05,3.5228456362170617e-05,2.4076657805082602e-05
76026962.280273438,76.026962280273,1.3384749933067273e-05,3.8762724407817422e-05,2.6534048367714362e-05,1.9838460411533631e-05,3.7103918606636965e-05,1.862921250807678e-05
76027107.238769531,76.027107238770,1.0259532577555903e-05,3.5722211343754137e-05,2.5286243597314932e-05,2.3729700956036988e-05,2.9671023341517973e-05,1.632736897613869e-05
76027252.197265625,76.027252197266,9.8856757231400173e-06,3.2872691129764489e-05,2.1017351474147342e-05,2.5453265013125809e-05,3.7645326780606673e-05,2.1062658498406481e-05
76027397.155761719,76.027397155762,8.740511651865879e-06,3.2149539453981336e-05,2.5634722122257961e-05,2.6619218370767646e-05,4.1542664340134983e-05,2.1768921054929065e-05
76027542.114257812,76.027542114258,1.0323808020779026e-05,3.4643022901146461e-05,2.4587409497341066e-05,2.4699437074406627e-05,4.207221179497293e-05,2.1874511061969048e-05
76027687.072753906,76.027687072754,9.785138461211157e-06,3.72440740130657e-05,2.2428279814232287e-05,2.5475919711313136e-05,3.2175244058355295e-05,1.5802817013318824e-05
76027832.03125,76.027832031250,1.0200763877719519e-05,3.4208289070125606e-05,2.6904308936860958e-05,2.5297268909484051e-05,2.957455889324358e-05,1.6475511708169395e-05
76027976.989746094,76.027976989746,1.173807934119471e-05,3.2242300048049856e-05,2.3645023895731021e-05,2.3646774705996789e-05,2.815517547376385e-05,1.6480944573967398e-05
76028121.948242188,76.028121948242,1.1962827239189347e-05,2.8957139339225715e-05,2.4688993369039266e-05,1.7732090173097917e-05,3.2452409790645319e-05,2.0549816393216911e-05
76028266.906738281,76.028266906738,1.2227424297120272e-05,3.3185548408646174e-05,2.7696059949951321e-05,1.8968118837846965e-05,4.2164876209742964e-05,2.6842848640297729e-05
76028411.865234375,76.028411865234,1.5041399959123889e-05,2.8801314752204292e-05,2.923748250590152e-05,2.6862106853823673e-05,4.410565960210419e-05,2.912589290224103e-05
76028556.823730469,76.028556823730,1.6501330742184088e-05,2.758798980012775e-05,3.2205638319890184e-05,2.5458487815358118e-05,4.1151023591445637e-05,1.9102314430931359e-05
76028701.782226562,76.028701782227,1.3680161245327641e-05,2.4261103154630471e-05,3.0604947218148522e-05,2.7808722533478146e-05,3.2694923802113171e-05,1.931060495245754e-05
76028846.740722656,76.028846740723,1.0056629579949404e-05,2.8213406963869643e-05,2.9778673523391036e-05,1.7085543486549842e-05,2.7980592266912376e-05,1.98249181218488e-05
76028991.69921875,76.028991699219,1.124578425662405e-05,2.8743756360269944e-05,2.340916895751579e-05,2.3994462545547218e-05,3.0193218043987759e-05,2.3950845473901223e-05
76029136.657714844,76.029136657715,1.0126236982223531e-05,2.9282416622201014e-05,2.4772291145229659e-05,2.777080755215114e-05,2.7933013176312097e-05,2.5428993509524407e-05
76029281.616210938,76.029281616211,1.0518659545154001e-05,3.5375431910869617e-05,2.1313468787445166e-05,2.2692935138117768e-05,2.7482415660868669e-05,2.092573079142886e-05
76029426.574707031,76.029426574707,1.2910292087942644e-05,3.168125339054849e-05,2.4127534922149983e-05,3.1833525940288071e-05,2.9516857138741524e-05,2.0903817389407752e-05
76029571.533203125,76.029571533203,1.0558753919940052e-05,2.9180949429225457e-05,2.8307550423300765e-05,2.3233451165155588e-05,3.0666845718696403e-05,1.8881427997483721e-05
76029716.491699219,76.029716491699,8.8841776602205312e-06,3.7387342585530141e-05,2.5407372134692594e-05,1.6424397022404248e-05,3.713676856836202e-05,2.6260562057383684e-05
76029861.450195312,76.029861450195,8.8158469884717763e-06,3.5331218127481021e-05,3.5696986749223013e-05,1.7359521468547679e-05,4.2132181930013314e-05,3.0477935211407214e-05
76030006.408691406,76.030006408691,1.1410391298469388e-05,3.0708321535062191e-05,3.4131488041176403e-05,2.0034160592534213e-05,4.1873176167220701e-05,1.9618014977750882e-05
76030151.3671875,76.030151367188,1.1551519783124387e-05,3.6542772966205945e-05,2.4995668999635136e-05,1.8433079359071744e-05,3.4409314838317928e-05,2.1639262028806165e-05
76030296.325683594,76.030296325684,1.2633262311330701e-05,3.4659114368702701e-05,2.2721715018265395e-05,1.8157403371583008e-05,4.7661465784907982e-05,2.73876666462745e-05
76030441.284179688,76.030441284180,1.1583343104952702e-05,3.1868944710252511e-05,2.3212365937273194e-05,2.181504311886836e-05,5.0739079540529474e-05,1.9297643864471107e-05
76030586.242675781,76.030586242676,1.5332726619748472e-05,3.0215478905269961e-05,1.9838499959338427e-05,2.2288000844748409e-05,3.8106101870991485e-05,1.9982946908669733e-05
76030731.201171875,76.030731201172,1.3368186642049529e-05,2.6294463112762626e-05,1.7176745698458832e-05,2.0103319646893898e-05,4.344060323153542e-05,2.5332067090883922e-05
76030876.159667969,76.030876159668,9.9536520598393655e-06,2.7472833949022784e-05,2.094063871978533e-05,2.115120131315953e-05,5.4748802887805988e-05,2.4219885241356398e-05
76031021.118164062,76.031021118164,9.9574969813767009e-06,3.9289623115837502e-05,2.1040795964234961e-05,2.6204816773939046e-05,4.805179457726735e-05,2.0324433284645092e-05
76031166.076660156,76.031166076660,1.1540275905454311e-05,3.1861063719031433e-05,2.2200186063268167e-05,2.6133938627599235e-05,4.1030120658947526e-05,2.1186182059671141e-05
76031311.03515625,76.031311035156,9.3973982499223858e-06,2.2791843445977106e-05,2.6726403220457892e-05,2.2177492976462242e-05,3.2624346892327124e-05,2.6842613882813369e-05
76031455.993652344,76.031455993652,1.2113102553599101e-05,2.4117710311778495e-05,2.3902772336183922e-05,2.3263317052255219e-05,3.2566089134064238e-05,2.6552753993268265e-05
76031600.952148438,76.031600952148,1.2150232533708523e-05,3.217241242580373e-05,3.4496716654143028e-05,2.5007794047582094e-05,4.8440871054976504e-05,2.1648683600597112e-05
76031745.910644531,76.031745910645,1.1872509628398605e-05,8.2543676440369429e-05,8.1355777129034243e-05,4.9737480390001001e-05,5.9245108901500305e-05,1.7913788106053633e-05
76031890.869140625,76.031890869141,1.1069227115674432e-05,5.3673404960494431e-05,6.4222931640624479e-05,4.2558235871774249e-05,3.5588397923448212e-05,1.9161110446616074e-05
76032035.827636719,76.032035827637,9.6951883207422972e-06,2.9140037399988023e-05,2.7633968407816029e-05,1.8642186002003468e-05,2.7239373522257881e-05,1.8755277761271295e-05
76032180.786132812,76.032180786133,7.7993539841366427e-06,3.5308687912989255e-05,2.5374110871860529e-05,2.0722396171499217e-05,4.003427110135636e-05,1.679881180350518e-05
76032325.744628906,76.032325744629,1.1044365431404898e-05,2.8489290963172367e-05,1.9450754559715463e-05,2.0651277149829544e-05,3.5747193491234369e-05,2.0583455526799548e-05
76032470.703125,76.032470703125,1.2861005350221049e-05,3.4548061516625698e-05,2.5889284048341094e-05,1.8009008353522016e-05,3.8837235292363475e-05,2.6215046791263178e-05
76032615.661621094,76.032615661621,1.134690666940566e-05,3.781087761448896e-05,3.7921759737711793e-05,1.7556830224012662e-05,3.6029619725934819e-05,1.8809198703288892e-05
76032760.620117188,76.032760620117,1.1298650536818507e-05,2.5855626201589726e-05,3.5093481141602747e-05,2.2281162376032917e-05,4.422951315844726e-05,1.6005309641715432e-05
76032905.578613281,76.032905578613,1.0589291389138587e-05,4.3220413574794958e-05,3.4999651786201246e-05,2.4109579838412926e-05,4.4950209522949028e-05,2.3894988162241919e-05
76033050.537109375,76.033050537109,1.1840943366595763e-05,4.5484338372525922e-05,2.8779708882587792e-05,2.7569916637967197e-05,4.1170248778399899e-05,2.2870711629448301e-05
76033195.495605469,76.033195495605,1.4440676648761228e-05,3.4994211331717185e-05,2.5099984614953733e-05,2.4315088850895252e-05,4.9674964926652428e-05,2.2282715691232685e-05
76033340.454101562,76.033340454102,1.4592447097593513e-05,4.0496756680235139e-05,2.422313287770629e-05,2.003470806059825e-05,3.6383790547271858e-05,2.3384902252496218e-05
76033485.412597656,76.033485412598,1.1035379340282124e-05,4.1666626366597557e-05,3.0665851862643094e-05,2.2016803587230176e-05,3.6750389063723037e-05,2.003632943965241e-05
76033630.37109375,76.033630371094,1.2809078342059257e-05,2.8288918914232007e-05,3.0404680867653482e-05,2.3684599771298841e-05,4.8897457363656662e-05,2.2667475702427185e-05
76033775.329589844,76.033775329590,1.4450815441571847e-05,3.0622531443257673e-05,3.0714502158041838e-05,2.2466980374158765e-05,4.0389121369484228e-05,2.5856631876107825e-05
76033920.288085938,76.033920288086,1.2316376478753658e-05,2.9539989998837387e-05,3.2658278456979471e-05,1.8309403581927989e-05,4.1040911583584944e-05,2.1581465133449659e-05
76034065.246582031,76.034065246582,1.1173391379895399e-05,2.4776868026549966e-05,3.0555563419529545e-05,2.2739292675524888e-05,3.493232489685654e-05,1.913437120405731e-05
76034210.205078125,76.034210205078,8.8823225001067172e-06,3.5546400590208271e-05,1.960999163565171e-05,2.2331828157694687e-05,3.1848111027997794e-05,2.1248796557729601e-05
76034355.163574219,76.034355163574,1.1888645095508899e-05,4.5433346099779902e-05,1.7629409211759391e-05,1.8320922016803507e-05,3.2336446671531512e-05,1.7195641011229767e-05
76034500.122070312,76.034500122070,1.272199833279011e-05,3.2668100650712333e-05,2.552063233051878e-05,1.8440362704653126e-05,4.0510194704994047e-05,2.0693544511922923e-05
76034645.080566406,76.034645080566,1.5287499141635381e-05,3.4182512495163006e-05,2.7849446816180928e-05,1.9889583440629328e-05,3.0531799640416873e-05,2.0785835892527228e-05
76034790.0390625,76.034790039062,1.2783134338862096e-05,3.4149599902436783e-05,2.4900908434880961e-05,1.9752136291091504e-05,3.0152339257846444e-05,1.7859572626956221e-05
76034934.997558594,76.034934997559,7.9049540547092081e-06,2.9088479781520479e-05,2.9853023064873664e-05,2.0597101072351141e-05,2.5402255734913221e-05,2.3203602536918747e-05
76035079.956054688,76.035079956055,8.9376504847546254e-06,3.8266979003291218e-05,2.4096575045037694e-05,1.7624924514152116e-05,3.1362779299801362e-05,2.4524103901046069e-05
76035224.914550781,76.035224914551,9.7210252520616304e-06,3.6520511393955614e-05,2.4921800222887354e-05,1.8926162825975642e-05,4.1749578456147975e-05,2.941014249617538e-05
76035369.873046875,76.035369873047,9.591434646558015e-06,3.775983194028799e-05,1.8392932884283632e-05,2.0719047076540531e-05,4.2472816773684361e-05,1.7981428059731185e-05
76035514.831542969,76.035514831543,1.1266273495935235e-05,3.3409117765091324e-05,2.6134164069020869e-05,2.8963576471000357e-05,3.0344018565956477e-05,2.4110723173971656e-05
76035659.790039062,76.035659790039,9.4956969198274808e-06,4.0279417266234143e-05,3.1884156898994355e-05,1.9368767205281592e-05,3.5058369985422909e-05,2.8806960190846445e-05
76035804.748535156,76.035804748535,9.5073218799773387e-06,3.6834696911072471e-05,2.1506931354146441e-05,2.1614714662736965e-05,4.4334202945251254e-05,2.751760159383164e-05
76035949.70703125,76.035949707031,1.1170942903966665e-05,3.7579601455865127e-05,2.1094600376233082e-05,2.9176067204197102e-05,4.3076379994907731e-05,2.8768692514011681e-05
76036094.665527344,76.036094665527,1.2356374825024019e-05,2.7972934670041307e-05,2.432904699748731e-05,2.9667867134262261e-05,4.8805553676822216e-05,2.4377912337809833e-05
76036239.624023438,76.036239624023,1.5530684326509812e-05,2.1109996043766577e-05,2.8720839804303762e-05,2.753106222853895e-05,3.214140264598581e-05,2.9242488156835608e-05
76036384.582519531,76.036384582520,1.624393998956236e-05,2.9378120033741727e-05,2.579307534008713e-05,2.1497315560001948e-05,3.1409582310470531e-05,2.3924008659758522e-05
76036529.541015625,76.036529541016,1.2722892521662716e-05,2.8320642269673806e-05,3.4134677210403317e-05,2.2596862054973766e-05,3.6276197870993756e-05,1.9919243977655082e-05
76036674.499511719,76.036674499512,8.9616408536878413e-06,2.6853855886634733e-05,2.5000254189451901e-05,2.1661535027892465e-05,3.2204792305452934e-05,2.4668576345724741e-05
76036819.458007812,76.036819458008,1.2277026169168086e-05,2.6560898083349966e-05,2.6004709150218955e-05,2.0375030420978681e-05,3.3394003683003676e-05,2.9058115642170863e-05
76036964.416503906,76.036964416504,1.2030549373851651e-05,3.6163343055137153e-05,3.0319580865841025e-05,1.596059731990063e-05,4.4478955714868854e-05,2.5171886169647151e-05
76037109.375,76.037109375000,1.2379674539852165e-05,3.1305412904422356e-05,2.5379509849328726e-05,2.1418545664538074e-05,4.6309674921759377e-05,1.8758985976937285e-05
76037254.333496094,76.037254333496,9.2552118653609522e-06,3.1201586500695376e-05,2.3208406247346749e-05,2.0708315374462218e-05,3.863745588147177e-05,2.2619562038097098e-05
76037399.291992188,76.037399291992,8.4688373788470245e-06,3.0876941235413747e-05,2.2272863805963739e-05,2.3354771203167354e-05,2.8037168742787734e-05,2.5694099724661395e-05
76037544.250488281,76.037544250488,1.1724297057867135e-05,3.0155676471908683e-05,2.1877388707724822e-05,1.6776782706698005e-05,2.8721762564628577e-05,2.027884468482585e-05
76037689.208984375,76.037689208984,1.276521861833015e-05,3.0703972796045094e-05,2.3014321243695111e-05,1.6401503645302344e-05,2.5842393102358517e-05,2.2882341985139462e-05
76037834.167480469,76.037834167480,1.0858713602955925e-05,3.7195948179352646e-05,2.1738312047934656e-05,2.0013518833714865e-05,2.3160972439551303e-05,2.009429597649444e-05
76037979.125976562,76.037979125977,1.1421297655651389e-05,2.7099125708111278e-05,2.5525789627260056e-05,2.0620171683386216e-05,2.9372905093391523e-05,2.1236147196581304e-05
76038124.084472656,76.038124084473,1.3018595046133857e-05,3.1153932362164733e-05,2.6770139347968205e-05,1.9717252563319367e-05,3.2406223985757067e-05,2.3630367493425491e-05
76038269.04296875,76.038269042969,1.4761814668402948e-05,3.1171653662809431e-05,2.9279292123128755e-05,2.2147253754899319e-05,3.1519265499769875e-05,2.4159909532444345e-05
76038414.001464844,76.038414001465,1.3376218709385421e-05,3.2402205572357137e-05,1.8621606649596338e-05,2.8113948774028411e-05,3.4529625527930094e-05,1.759148001472058e-05
76038558.959960938,76.038558959961,1.0595588966625008e-05,2.9657443762693446e-05,2.0228682192934704e-05,1.9818062975721411e-05,2.9540781496030349e-05,1.7528674495393761e-05
76038703.918457031,76.038703918457,9.5387424280080426e-06,3.4132572423640719e-05,2.9505145687413091e-05,2.0163266637435608e-05,4.6465250877218227e-05,2.0398629104888623e-05
76038848.876953125,76.038848876953,1.009803407165357e-05,2.7066602311215722e-05,2.6092448998971416e-05,2.6112313827211756e-05,5.6437131879217936e-05,2.0540631322446764e-05
76038993.835449219,76.038993835449,1.0244019479153339e-05,3.3490770463097658e-05,2.7520315276368686e-05,2.8244809153505452e-05,4.9052718316988563e-05,2.1235199558555061e-05
