Frequency_Hz,Frequency_MHz,20260515_092941,20260515_133100,20260515_134951,20260515_140509,20260521_162959
76824813.842773438,76.824813842773,9.6742085335507323e-06,3.4861418409471177e-05,3.0378608160414738e-05,2.5510938743664862e-05,3.3036821184061546e-05
76824958.801269531,76.824958801270,7.1242561276068012e-06,3.5579285880668482e-05,2.9877760801140449e-05,2.3163142522937613e-05,4.3125271104063479e-05
76825103.759765625,76.825103759766,1.0657390730579068e-05,3.6112401149123463e-05,2.9773104550012674e-05,1.7848704459555535e-05,3.2353730131234525e-05
76825248.718261719,76.825248718262,1.6356648751686294e-05,3.4187504472287914e-05,2.7834370700705834e-05,2.0606100857303668e-05,2.3343770338024242e-05
76825393.676757812,76.825393676758,1.2720624002764445e-05,2.5416741286199642e-05,2.6325202760261986e-05,2.0983187106390246e-05,3.5950306375456485e-05
76825538.635253906,76.825538635254,1.2101639136686247e-05,2.3482572520505444e-05,2.7492283533606018e-05,1.9092442502660896e-05,4.9889188416888695e-05
76825683.59375,76.825683593750,1.2982214258587313e-05,2.6153690569283044e-05,2.3738026802752992e-05,2.2173036182412466e-05,4.1682743693532231e-05
76825828.552246094,76.825828552246,1.2952922303725064e-05,3.6273455968462921e-05,2.4718755801215995e-05,1.91280409493106e-05,2.289347592145899e-05
76825973.510742188,76.825973510742,9.3171960313075391e-06,4.2346169523868058e-05,2.8258229368962526e-05,2.0785259041491967e-05,3.4990501579611967e-05
76826118.469238281,76.826118469238,1.0781067314921129e-05,4.06523696373895e-05,2.6151421428719518e-05,2.4117075758429315e-05,3.8841309858445071e-05
76826263.427734375,76.826263427734,1.1979726503259619e-05,3.3799501576602571e-05,2.431930722968788e-05,2.0924559603272807e-05,3.8378548980459803e-05
76826408.386230469,76.826408386230,9.6810511567521718e-06,2.7181193703877441e-05,2.7120197047667789e-05,1.5864999301857123e-05,4.292434553040935e-05
76826553.344726562,76.826553344727,6.7666530654138512e-06,2.8787423290017797e-05,3.2987655031915124e-05,2.0503441352481404e-05,3.2652998755887379e-05
76826698.303222656,76.826698303223,9.5499342779364699e-06,3.073992540983049e-05,3.1030712918166354e-05,2.3587772975824986e-05,3.049809387546335e-05
76826843.26171875,76.826843261719,1.3005002444440417e-05,3.4387818292276232e-05,2.5164910519430498e-05,2.2038766469995242e-05,4.0264113348402434e-05
76826988.220214844,76.826988220215,1.0040489594810256e-05,3.9856797486653807e-05,2.5292559711352361e-05,1.3706147247629815e-05,4.1725498483112845e-05
76827133.178710938,76.827133178711,1.0861937135748478e-05,2.6197372029917117e-05,2.4708714044957996e-05,1.4207870780579397e-05,3.7607828151340223e-05
76827278.137207031,76.827278137207,1.0247398313229319e-05,2.0916528460205996e-05,2.134122983847225e-05,2.0816297396510134e-05,4.0646946968099459e-05
76827423.095703125,76.827423095703,1.248697218039316e-05,2.6620675931690894e-05,2.9052564780180301e-05,2.4089044909157409e-05,4.1429064771216188e-05
76827568.054199219,76.827568054199,1.5039607628871463e-05,3.2367092375375263e-05,2.9381134093637499e-05,2.1088856045793322e-05,3.424362235493275e-05
76827713.012695312,76.827713012695,1.3360957638936844e-05,3.0497727814554107e-05,2.9626934028724767e-05,2.1614376426702936e-05,2.8723511524731589e-05
76827857.971191406,76.827857971191,9.4520039063696823e-06,3.4063949768295717e-05,3.1607954250053356e-05,2.6498921954096908e-05,2.3489829343376897e-05
76828002.9296875,76.828002929688,8.9502588733468167e-06,4.4683457454506959e-05,2.8372724821738886e-05,2.5714826458815333e-05,3.1050038337262546e-05
76828147.888183594,76.828147888184,1.0271310728384558e-05,4.415874974006706e-05,2.7827382461542671e-05,2.6755674778567248e-05,3.2387771808159315e-05
76828292.846679688,76.828292846680,1.0290354368134847e-05,2.6599795744347447e-05,2.9036292000580265e-05,2.7787718177413996e-05,3.1776612803762306e-05
76828437.805175781,76.828437805176,1.0614052022013171e-05,2.6033518791729549e-05,2.6440109283355983e-05,2.0469835053273565e-05,4.0111143998875828e-05
76828582.763671875,76.828582763672,7.3051963242096878e-06,3.5117890416857633e-05,2.8374335702803243e-05,1.6908509515724006e-05,3.9153708839763818e-05
76828727.722167969,76.828727722168,1.0687630706077306e-05,3.2387907046585444e-05,2.5169522017378657e-05,1.6518066454170996e-05,3.6307647409227122e-05
76828872.680664062,76.828872680664,1.3077120754333525e-05,3.2684122245477908e-05,2.2339632483798792e-05,1.7200774039814698e-05,3.1021889704419032e-05
76829017.639160156,76.829017639160,1.0477071597959608e-05,2.6994525845094633e-05,2.2843400415897482e-05,1.5703208765698361e-05,2.8186085601973675e-05
76829162.59765625,76.829162597656,1.2657160917695814e-05,2.8434810478517686e-05,2.5448493404185342e-05,1.7340883840178722e-05,3.8161924890271164e-05
76829307.556152344,76.829307556152,1.5470125266307065e-05,3.7967070254315858e-05,2.346830553728893e-05,2.400883107470232e-05,4.721317667991859e-05
76829452.514648438,76.829452514648,1.235083049137833e-05,3.4046714713138992e-05,2.6437218552989154e-05,1.8765023789819484e-05,3.6966184042186654e-05
76829597.473144531,76.829597473145,1.0125295026434388e-05,4.2030965281795619e-05,3.2019085863640348e-05,1.2994071133016928e-05,4.100559233971095e-05
76829742.431640625,76.829742431641,1.2911849200340259e-05,4.0875149605072638e-05,3.4304563417824001e-05,2.0497617386702489e-05,3.045651505981911e-05
76829887.390136719,76.829887390137,1.3050416779977552e-05,3.6077829087113369e-05,3.1026892433522343e-05,2.4272661280411869e-05,2.5185525726735868e-05
76830032.348632812,76.830032348633,1.0929245018643963e-05,3.6996325472998517e-05,2.7759279561655109e-05,2.1082808529503544e-05,3.0315892938523402e-05
76830177.307128906,76.830177307129,1.0325713271145564e-05,3.9711697117053041e-05,1.8104428518790681e-05,2.409215926125972e-05,2.9241702855728463e-05
76830322.265625,76.830322265625,1.1686922611304244e-05,3.6074662047106238e-05,1.5731117627173995e-05,2.5100486397167884e-05,2.6533661319629942e-05
76830467.224121094,76.830467224121,9.4373540808924423e-06,3.6967208214903408e-05,2.3375740748468304e-05,1.9787054353969315e-05,2.8547822965656152e-05
76830612.182617188,76.830612182617,9.9441665491839901e-06,2.8523764467023478e-05,2.8087343924208635e-05,1.7549547185426426e-05,3.3306856376277735e-05
76830757.141113281,76.830757141113,9.4408010022583835e-06,3.3163964191960513e-05,3.022323438373721e-05,1.76644450132617e-05,3.6445094628034752e-05
76830902.099609375,76.830902099609,1.1202660130340245e-05,2.9341239926520795e-05,2.2670335783731486e-05,1.8010915326231889e-05,4.1419205658127339e-05
76831047.058105469,76.831047058105,1.1720750840801786e-05,2.7981860763184456e-05,2.3228848301981044e-05,2.3499950840292861e-05,3.5003294578502965e-05
76831192.016601562,76.831192016602,1.0909613089129994e-05,2.496611660237435e-05,2.6144357656600173e-05,2.1172038910093263e-05,4.0624250178253903e-05
76831336.975097656,76.831336975098,1.0956329429485474e-05,3.62145996687169e-05,2.8137989153819761e-05,2.2363569564250411e-05,3.5321091201736609e-05
76831481.93359375,76.831481933594,1.1352795090587738e-05,3.8224873699800352e-05,2.4089951127665528e-05,2.1916925701093299e-05,3.5777052333934088e-05
76831626.892089844,76.831626892090,1.0048255796451159e-05,3.6882554122561838e-05,2.6034868442837688e-05,2.0253037507960192e-05,4.8928435444984015e-05
76831771.850585938,76.831771850586,9.3073530292904906e-06,4.2483766160541402e-05,2.8926367812182642e-05,1.5525372833334147e-05,3.7822138144364442e-05
76831916.809082031,76.831916809082,9.2780592334605233e-06,4.2559488832044508e-05,2.8561339716136345e-05,1.7479199293605764e-05,2.8082206722216486e-05
76832061.767578125,76.832061767578,1.1138341383668134e-05,3.2839670783271554e-05,2.5581620576257612e-05,2.097957899121017e-05,3.8822484203558659e-05
76832206.726074219,76.832206726074,1.4368459906738972e-05,4.5694149936049131e-05,2.1541596625808107e-05,2.7075073941448011e-05,3.992891545996438e-05
76832351.684570312,76.832351684570,1.2290342278983291e-05,4.5174487389820097e-05,2.7231462796968958e-05,2.8152559362496979e-05,3.6915806038353963e-05
76832496.643066406,76.832496643066,1.2251968601453298e-05,3.4218985891378969e-05,1.8980911049846134e-05,2.5795218341158107e-05,4.4311828523303705e-05
76832641.6015625,76.832641601562,9.835065480493103e-06,3.2486395558286464e-05,2.109416783575106e-05,2.1845069021308073e-05,4.14131349672129e-05
76832786.560058594,76.832786560059,1.3201823717517794e-05,3.5842034322659725e-05,2.7821475992077083e-05,2.2878660791226905e-05,4.418760017556312e-05
76832931.518554688,76.832931518555,1.5124031231791516e-05,3.7138163671227798e-05,2.0885016111941057e-05,2.3905797237020011e-05,4.0097481762863441e-05
76833076.477050781,76.833076477051,1.0917449167135298e-05,3.3989851814339113e-05,1.6592454439962193e-05,2.0630028964358338e-05,4.3986383117382324e-05
76833221.435546875,76.833221435547,1.4577104730063836e-05,3.0106919033315344e-05,2.2818238732079689e-05,2.4230647503105539e-05,4.0800275330515889e-05
76833366.394042969,76.833366394043,1.4530398332659175e-05,2.3163787231166517e-05,2.4086283442049463e-05,2.7554246645992781e-05,3.7597708652801383e-05
76833511.352539062,76.833511352539,1.3215678361167093e-05,2.9846522292227786e-05,2.5904953831950487e-05,2.2822844793879981e-05,3.4610260433226331e-05
76833656.311035156,76.833656311035,1.0523331294259959e-05,3.2905349670039103e-05,2.4412445593318289e-05,2.5799912142611332e-05,3.0436556510839691e-05
76833801.26953125,76.833801269531,8.7676879867102136e-06,3.0800209223881801e-05,2.3333654893249054e-05,2.5033030059762265e-05,2.7676751337681172e-05
76833946.228027344,76.833946228027,1.0214209207387026e-05,3.1355289295937372e-05,2.1600006936279184e-05,2.1805059833541122e-05,3.3422935022946987e-05
76834091.186523438,76.834091186523,1.2631719480420044e-05,3.3049618514897666e-05,2.1848522327881646e-05,2.023191902133034e-05,2.9054608196315789e-05
76834236.145019531,76.834236145020,1.2121800103572431e-05,3.1470476794144797e-05,2.2916018256727478e-05,2.106632694761256e-05,3.412380706729344e-05
76834381.103515625,76.834381103516,1.2038542785009713e-05,2.9406305875467884e-05,2.4040653008069212e-05,1.7784218890918365e-05,3.8643482580311204e-05
76834526.062011719,76.834526062012,1.4089564375160777e-05,3.231714232033625e-05,2.6581567599564021e-05,1.9029242781477353e-05,4.263221940667279e-05
76834671.020507812,76.834671020508,1.2725961943795187e-05,3.7131472700470909e-05,2.7654153107442757e-05,1.8647823570581011e-05,4.0473937789790535e-05
76834815.979003906,76.834815979004,1.1182614058294966e-05,3.725944217839472e-05,2.4932283851644952e-05,1.3973151325705554e-05,3.5385660916979423e-05
76834960.9375,76.834960937500,1.1542902386976297e-05,3.6614252474612836e-05,2.5866803007631058e-05,1.7225206817104456e-05,3.4854466676649895e-05
76835105.895996094,76.835105895996,1.1590579496724245e-05,3.7880019496221643e-05,2.7821584096003803e-05,1.9248053770861979e-05,2.7997475506343003e-05
76835250.854492188,76.835250854492,1.067025649548435e-05,2.9370150462209056e-05,2.0441228342827163e-05,1.9923356327902442e-05,2.376096332789463e-05
76835395.812988281,76.835395812988,1.1311829335031168e-05,2.7033050935912952e-05,1.5249113623136699e-05,2.4136182415638683e-05,3.2343301203059691e-05
76835540.771484375,76.835540771484,9.3246800218266136e-06,3.368417001390764e-05,2.3984426666543912e-05,2.0341407816267383e-05,3.1212615376194519e-05
76835685.729980469,76.835685729980,1.2582217266992586e-05,2.88667737244653e-05,2.6759982952908819e-05,2.146512641294123e-05,4.5830205866502359e-05
76835830.688476562,76.835830688477,1.3393227150991932e-05,3.5341770521781395e-05,2.2149821266889023e-05,1.8168953939169068e-05,4.7305173164647154e-05
76835975.646972656,76.835975646973,1.1443650463366126e-05,3.1912615903275574e-05,2.4949567068804072e-05,2.0061450096854244e-05,3.3415147794211254e-05
76836120.60546875,76.836120605469,9.7903325312050553e-06,2.5374816959176637e-05,2.4958379729673562e-05,2.2682488163350652e-05,3.2607776632897195e-05
76836265.563964844,76.836265563965,1.0972074645289801e-05,2.6665333886619043e-05,2.5874517116900492e-05,1.6540307322626305e-05,3.213458823873981e-05
76836410.522460938,76.836410522461,1.2082251209663957e-05,2.7935347502510365e-05,2.4287449745257671e-05,2.0103154870770749e-05,2.8659990261203744e-05
76836555.480957031,76.836555480957,1.2948110131509825e-05,3.4667886329025492e-05,2.3118890090781575e-05,1.8493206737441413e-05,3.2313685310016499e-05
76836700.439453125,76.836700439453,1.2736392077535014e-05,3.3764753142545146e-05,3.1101419264578404e-05,2.3271514791024168e-05,3.4217456597365062e-05
76836845.397949219,76.836845397949,1.0528233939041344e-05,3.2193240718334495e-05,3.4093473816898484e-05,1.8006395160204936e-05,3.2620655870744497e-05
76836990.356445312,76.836990356445,9.2281188225559159e-06,3.298618328651235e-05,2.8486689559933023e-05,1.8885889067420859e-05,3.126963253726048e-05
76837135.314941406,76.837135314941,7.8342137092053919e-06,2.7624145723777275e-05,2.7240026846494459e-05,1.7336139390730127e-05,2.8129581244442799e-05
76837280.2734375,76.837280273438,9.3970211900395081e-06,2.5583992988048984e-05,2.1379200948470008e-05,2.2283114818508223e-05,3.8585314687137626e-05
76837425.231933594,76.837425231934,1.247663163232153e-05,2.4233411348577599e-05,2.2962574607400125e-05,1.8765663739043874e-05,4.1265849210442735e-05
76837570.190429688,76.837570190430,1.0739036270055154e-05,2.038336765887551e-05,2.501145616368011e-05,1.9598564822228577e-05,4.3132599859645605e-05
76837715.148925781,76.837715148926,9.9393638479779113e-06,2.8228531793553161e-05,2.944862892389759e-05,2.3564046930251636e-05,3.8086383154928799e-05
76837860.107421875,76.837860107422,1.2099521655591865e-05,3.089450141917895e-05,2.9982636317105502e-05,2.5838541092769463e-05,3.7871870946072854e-05
76838005.065917969,76.838005065918,9.9300174686368884e-06,3.600608529743879e-05,2.411006584085253e-05,2.7084747744571102e-05,3.7932207935054682e-05
76838150.024414062,76.838150024414,9.0479076315182728e-06,3.8858728778652727e-05,2.3474729488114317e-05,2.4848960511035214e-05,2.7203749836575742e-05
76838294.982910156,76.838294982910,8.8501617980212174e-06,3.9443206600471785e-05,2.7518943564062814e-05,2.0598009776666657e-05,3.5122310491852505e-05
76838439.94140625,76.838439941406,9.2992368459142768e-06,3.5759091507385952e-05,2.6557701737522322e-05,2.48036369152035e-05,4.374344804927294e-05
76838584.899902344,76.838584899902,1.279629291482446e-05,4.1869099377574551e-05,2.1252147323742689e-05,2.631901864829387e-05,4.3710877854894347e-05
76838729.858398438,76.838729858398,1.1602211403137622e-05,3.2426072683898638e-05,2.6287473345172565e-05,2.4161168764973118e-05,4.0390240896260057e-05
76838874.816894531,76.838874816895,9.844957133822087e-06,3.0656556690829325e-05,3.0352722325978233e-05,2.1155044528840732e-05,4.7201583775789364e-05
76839019.775390625,76.839019775391,1.0964873915573073e-05,2.8544968850743508e-05,2.5504103992322032e-05,2.1326804101751383e-05,4.5624792510874819e-05
76839164.733886719,76.839164733887,1.2334111890280777e-05,2.9231751055967495e-05,2.2670268303288391e-05,2.4526727919293264e-05,4.31940458594187e-05
76839309.692382812,76.839309692383,1.1998383564784104e-05,4.6264175572806337e-05,2.6419441558591244e-05,2.0492526896103706e-05,3.5865115011856006e-05
76839454.650878906,76.839454650879,1.1509378159280097e-05,4.5082144884382147e-05,2.4324065422590566e-05,2.4615161053949945e-05,2.9436411173049544e-05
76839599.609375,76.839599609375,1.0716509752857211e-05,3.7558728859257788e-05,3.2936443552795605e-05,1.6477414041748683e-05,3.7932946063670684e-05
76839744.567871094,76.839744567871,1.1905724450578044e-05,4.5228523368785791e-05,2.843878444925487e-05,1.9357691109676382e-05,3.7197913117002877e-05
76839889.526367188,76.839889526367,1.1776496947075216e-05,3.097077342772428e-05,2.3517291250603749e-05,2.0347793752358326e-05,4.1445531891831611e-05
76840034.484863281,76.840034484863,1.1042800604808547e-05,2.3129366539420752e-05,1.667548621166253e-05,2.3253682196235787e-05,3.7668531808635248e-05
76840179.443359375,76.840179443359,1.4385259586980741e-05,3.9170765480194835e-05,2.1054747456211009e-05,2.3416062336179981e-05,3.1851245509370101e-05
76840324.401855469,76.840324401855,1.3224319054766699e-05,3.7194087179272424e-05,2.49838892640258e-05,2.1019168060186681e-05,3.2921415429534142e-05
76840469.360351562,76.840469360352,1.0765469614722377e-05,3.2960424480353702e-05,2.068610776965205e-05,1.6128003404899269e-05,2.9839612767185327e-05
76840614.318847656,76.840614318848,1.0863025038739837e-05,3.7155773004299323e-05,1.6857338443581281e-05,1.7291457497457921e-05,3.0092076409781442e-05
76840759.27734375,76.840759277344,1.1748273335623322e-05,4.0717387968052097e-05,2.3397703419902434e-05,2.2843477684622402e-05,3.2920716255056266e-05
76840904.235839844,76.840904235840,1.3434991504815947e-05,3.1258100823977474e-05,2.6928825006987216e-05,1.9290424979731273e-05,2.9326212474008812e-05
76841049.194335938,76.841049194336,1.3612575832876615e-05,3.0304867896540331e-05,2.9508255959294954e-05,1.8682399978365548e-05,3.4145041537151999e-05
76841194.152832031,76.841194152832,1.251560230020816e-05,2.5619903736264578e-05,2.6061539111555009e-05,1.2847486269318823e-05,4.2664333622785312e-05
76841339.111328125,76.841339111328,1.1437083562289147e-05,3.139058271512549e-05,2.4859623945273168e-05,1.3888843942919595e-05,3.200845139498552e-05
