Frequency_Hz,Frequency_MHz,OffsetFrom76MHz_Hz,OffsetFrom800kHzCenter_Hz,TwoTapFirAttenuation_dB,20260515_092941_PSD,20260515_133100_PSD,20260515_134951_PSD,20260515_140509_PSD,20260521_162959_PSD,20260515_092941_PSD_dB,20260515_133100_PSD_dB,20260515_134951_PSD_dB,20260515_140509_PSD_dB,20260521_162959_PSD_dB,20260515_092941_After2TapFir_dB,20260515_133100_After2TapFir_dB,20260515_134951_After2TapFir_dB,20260515_140509_After2TapFir_dB,20260521_162959_After2TapFir_dB
76822494.506835938,76.822494506836,822494.506836,22494.5068359,-29.3722877409,1.314097609582925e-05,2.9130850475669538e-05,1.7183869768232522e-05,2.4674293456604602e-05,3.9711266383709998e-05,-48.8137237471,-45.3564683595,-47.6487902737,-46.0775527441,-44.0108626316,-78.186011488,-74.7287561004,-77.0210780146,-75.4498404851,-73.3831503725
76822639.465332031,76.822639465332,822639.465332,22639.465332,-29.3707576427,1.0967352347428454e-05,3.2819272440493185e-05,1.7916406053381046e-05,1.7009986326480769e-05,3.0921353811962012e-05,-49.5989820375,-44.8387105091,-47.4674910336,-47.692960355,-45.0974149987,-78.9697396803,-74.2094681518,-76.8382486764,-77.0637179977,-74.4681726414
76822784.423828125,76.822784423828,822784.423828,22784.4238281,-29.3692278144,1.0962389332800223e-05,2.6916733226874017e-05,2.1226161014349013e-05,1.5817979468820321e-05,3.2028416656379448e-05,-49.6009477788,-45.6997764978,-46.7312854569,-48.0084899249,-44.9446453041,-78.9701755932,-75.0690043122,-76.1005132712,-77.3777177393,-74.3138731185
76822929.382324219,76.822929382324,822929.382324,22929.3823242,-29.3676982557,1.0858256671548954e-05,2.553008571793298e-05,1.793749082986826e-05,2.074280510702278e-05,4.0586011722111313e-05,-49.6423989654,-45.9294772704,-47.4623830794,-46.8313251313,-43.9162362353,-79.0100972212,-75.2971755261,-76.8300813352,-76.199023387,-73.2839344911
76823074.340820312,76.823074340820,823074.34082,23074.3408203,-29.3661689667,1.2422420828063771e-05,2.5348214110397962e-05,2.2640180341562305e-05,2.191062057320883e-05,4.4156536669416252e-05,-49.0579376247,-45.9605263315,-46.4512011807,-46.5934532177,-43.5500499697,-78.4241065914,-75.3266952982,-75.8173701475,-75.9596221844,-72.9162189364
76823219.299316406,76.823219299316,823219.299316,23219.2993164,-29.3646399472,1.1221685177390936e-05,2.5640719742862462e-05,2.0726702201798679e-05,1.9655343205200527e-05,4.0023929875093855e-05,-49.4994191952,-45.910697882,-46.8346979243,-47.0651936849,-43.9768027104,-78.8640591425,-75.2753378292,-76.1993378715,-76.4298336321,-73.3414426576
76823364.2578125,76.823364257812,823364.257812,23364.2578125,-29.3631111971,1.3114253387063871e-05,3.3070811823170368e-05,1.9730068494418249e-05,1.8502936963148595e-05,3.6768100843496854e-05,-48.8225642937,-44.8055514388,-47.0487140706,-47.3275933075,-44.3452880186,-78.1856754908,-74.168662636,-76.4118252677,-76.6907045046,-73.7083992157
76823509.216308594,76.823509216309,823509.216309,23509.2163086,-29.3615827164,1.2642838844969217e-05,3.8966932261722808e-05,2.0526678605733363e-05,1.6696397935368628e-05,2.9427158908508064e-05,-48.9815539787,-44.0930378344,-46.8768131755,-47.7737721302,-45.3125166552,-78.343136695,-73.4546205507,-76.2383958919,-77.1353548465,-74.6740993716
76823654.174804688,76.823654174805,823654.174805,23654.1748047,-29.3600545049,1.0017989151565295e-05,3.5121455613615566e-05,2.2342255895678993e-05,2.0800243421761264e-05,3.4699009458601214e-05,-49.9921944294,-44.54427493,-46.5087297833,-46.8193158253,-44.596829227,-79.3522489343,-73.9043294348,-75.8687842882,-76.1793703302,-73.9568837318
76823799.133300781,76.823799133301,823799.133301,23799.1333008,-29.3585265625,7.7223383883374838e-06,3.3651659089746938e-05,2.1470756961002356e-05,1.9983216831123401e-05,2.6783395336355795e-05,-51.1225117177,-44.7299351938,-46.6815264405,-46.9933459922,-45.7213436824,-80.4810382801,-74.0884617563,-76.040053003,-76.3518725546,-75.0798702448
76823944.091796875,76.823944091797,823944.091797,23944.0917969,-29.3569988892,1.0849114688612478e-05,3.9008569690410341e-05,2.5318882484807486e-05,2.4263492576409336e-05,2.6133970891462257e-05,-49.6460569975,-44.0883997348,-45.9655546696,-46.1504668502,-45.8279459696,-79.0030558866,-73.4453986239,-75.3225535587,-75.5074657394,-75.1849448588
76824089.050292969,76.824089050293,824089.050293,24089.050293,-29.3554714848,1.3481086207930724e-05,3.2567470293618971e-05,2.6654661774967476e-05,2.2459080802131299e-05,3.9907969869863135e-05,-48.702751141,-44.8721597432,-45.7422682393,-46.4860802237,-43.9894036434,-78.0582226258,-74.227631228,-75.0977397241,-75.8415517085,-73.3448751282
76824234.008789062,76.824234008789,824234.008789,24234.0087891,-29.3539443493,1.6700531487376495e-05,2.6355353054305129e-05,2.6437114904844934e-05,1.925370480293902e-05,3.6475258497800434e-05,-47.7726970739,-45.7913116163,-45.7778594137,-47.1548569106,-44.3800162161,-77.1266414232,-75.1452559656,-75.1318037629,-76.5088012598,-73.7339605653
76824378.967285156,76.824378967285,824378.967285,24378.9672852,-29.3524174825,1.6192693758112014e-05,3.3881074167911236e-05,3.2139421062031004e-05,2.1196093297791505e-05,2.9023677024231768e-05,-47.9068089757,-44.7004282922,-44.9296195059,-46.7374417754,-45.3724756743,-77.2592264582,-74.0528457747,-74.2820369884,-76.0898592579,-74.7248931568
76824523.92578125,76.824523925781,824523.925781,24523.9257812,-29.3508908844,1.2329370475234691e-05,2.9975810355793211e-05,2.6882423907297934e-05,2.4300570397628613e-05,2.942088661086072e-05,-49.0905909746,-45.232290675,-45.7053157483,-46.1438353226,-45.3134424376,-78.441481859,-74.5831815594,-75.0562066327,-75.494726207,-74.664333322
76824668.884277344,76.824668884277,824668.884277,24668.8842773,-29.3493645549,1.0770984569627845e-05,4.1626611631190611e-05,1.828959443089643e-05,3.1944011119788871e-05,2.4696651302990305e-05,-49.6774459627,-43.8062893886,-47.3779592483,-44.9561055163,-46.0736193011,-79.0268105176,-73.1556539434,-76.7273238032,-74.3054700712,-75.422983856
76824813.842773438,76.824813842773,824813.842773,24813.8427734,-29.3478384939,9.6742085335507323e-06,3.4861418409471177e-05,3.0378608160414738e-05,2.5510938743664862e-05,3.3036821184061546e-05,-50.1438455536,-44.5765494669,-45.1743212784,-45.9327356006,-44.8100174733,-79.4916840475,-73.9243879608,-74.5221597723,-75.2805740945,-74.1578559671
76824958.801269531,76.824958801270,824958.80127,24958.8012695,-29.3463127012,7.1242561276068012e-06,3.5579285880668482e-05,2.9877760801140449e-05,2.3163142522937613e-05,4.3125271104063479e-05,-51.472604754,-44.4880277298,-45.2465195398,-46.352025206,-43.6526816175,-80.8189174552,-73.834340431,-74.592832241,-75.6983379072,-72.9989943187
76825103.759765625,76.825103759766,825103.759766,25103.7597656,-29.3447871768,1.0657390730579068e-05,3.6112401149123463e-05,2.9773104550012674e-05,1.7848704459555535e-05,3.2353730131234525e-05,-49.7234911145,-44.4234363395,-45.2617587753,-47.4839330148,-44.9007564136,-79.0682782913,-73.7682235163,-74.6065459521,-76.8287201917,-74.2455435905
76825248.718261719,76.825248718262,825248.718262,25248.7182617,-29.3432619207,1.6356648751686294e-05,3.4187504472287914e-05,2.7834370700705834e-05,2.0606100857303668e-05,2.3343770338024242e-05,-47.8630567241,-44.6613259951,-45.5541859309,-46.8600417884,-46.3182899813,-77.2063186448,-74.0045879158,-74.8974478515,-76.203303709,-75.661551902
76825393.676757812,76.825393676758,825393.676758,25393.6767578,-29.3417369326,1.2720624002764445e-05,2.5416741286199642e-05,2.6325202760261986e-05,2.0983187106390246e-05,3.5950306375456485e-05,-48.954915841,-45.9488013168,-45.7962827513,-46.7812854676,-44.4429740412,-78.2966527736,-75.2905382494,-75.138019684,-76.1230224002,-73.7847109738
76825538.635253906,76.825538635254,825538.635254,25538.6352539,-29.3402122126,1.2101639136686247e-05,2.3482572520505444e-05,2.7492283533606018e-05,1.9092442502660896e-05,4.9889188416888695e-05,-49.171558016,-46.2925432777,-45.6078918577,-47.1913850861,-43.0199356098,-78.5117702286,-75.6327554903,-74.9481040703,-76.5315972987,-72.3601478224
76825683.59375,76.825683593750,825683.59375,25683.59375,-29.3386877604,1.2982214258587313e-05,2.6153690569283044e-05,2.3738026802752992e-05,2.2173036182412466e-05,4.1682743693532231e-05,-48.8665122755,-45.8246701881,-46.2455538413,-46.5417483431,-43.8004370209,-78.2052000359,-75.1633579485,-75.5842416017,-75.8804361035,-73.1391247814
76825828.552246094,76.825828552246,825828.552246,25828.5522461,-29.3371635761,1.2952922303725064e-05,3.6273455968462921e-05,2.4718755801215995e-05,1.91280409493106e-05,2.289347592145899e-05,-48.8763223952,-44.4041106486,-46.069733929,-47.1832950715,-46.4028826329,-78.2134859713,-73.7412742247,-75.4068975051,-76.5204586476,-75.740046209
76825973.510742188,76.825973510742,825973.510742,25973.5107422,-29.3356396595,9.3171960313075391e-06,4.2346169523868058e-05,2.8258229368962526e-05,2.0785259041491967e-05,3.4990501579611967e-05,-50.3071476698,-43.7318586821,-45.4885505407,-46.8224455862,-44.5604983198,-79.6427873292,-73.0674983416,-74.8241902002,-76.1580852457,-73.8961379792
76826118.469238281,76.826118469238,826118.469238,26118.4692383,-29.3341160105,1.0781067314921129e-05,4.06523696373895e-05,2.6151421428719518e-05,2.4117075758429315e-05,3.8841309858445071e-05,-49.673382423,-43.9091413419,-45.8250470061,-46.1767535238,-44.1070613266,-79.0074984335,-73.2432573524,-75.1591630166,-75.5108695343,-73.4411773371
76826263.427734375,76.826263427734,826263.427734,26263.4277344,-29.3325926291,1.1979726503259619e-05,3.3799501576602571e-05,2.431930722968788e-05,2.0924559603272807e-05,3.8378548980459803e-05,-49.2155309676,-44.7108970399,-46.1404880072,-46.7934367378,-44.1591144913,-78.5481235967,-74.043489669,-75.4730806363,-76.1260293669,-73.4917071204
76826408.386230469,76.826408386230,826408.38623,26408.3862305,-29.3310695151,9.6810511567521718e-06,2.7181193703877441e-05,2.7120197047667789e-05,1.5864999301857123e-05,4.292434553040935e-05,-50.1407748497,-45.6573147448,-45.6670715933,-47.9955994267,-43.6729631783,-79.4718443648,-74.9883842599,-74.9981411085,-77.3266689419,-73.0040326934
76826553.344726562,76.826553344727,826553.344727,26553.3447266,-29.3295466685,6.7666530654138512e-06,2.8787423290017797e-05,3.2987655031915124e-05,2.0503441352481404e-05,3.2652998755887379e-05,-51.6962608976,-45.4079720629,-44.8164855572,-46.8817323968,-44.8607692822,-81.025807566,-74.7375187314,-74.1460322256,-76.2112790653,-74.1903159507
76826698.303222656,76.826698303223,826698.303223,26698.3032227,-29.3280240891,9.5499342779364699e-06,3.073992540983049e-05,3.1030712918166354e-05,2.3587772975824986e-05,3.049809387546335e-05,-50.1999961719,-45.1229719065,-45.0820824656,-46.2731306081,-45.1572730312,-79.5280202611,-74.4509959956,-74.4101065547,-75.6011546972,-74.4852971203
76826843.26171875,76.826843261719,826843.261719,26843.2617188,-29.3265017769,1.3005002444440417e-05,3.4387818292276232e-05,2.5164910519430498e-05,2.2038766469995242e-05,4.0264113348402434e-05,-48.8588956184,-44.6359537677,-45.9920460951,-46.56812717,-43.9508186002,-78.1853973953,-73.9624555446,-75.3185478721,-75.8946289469,-73.2773203771
76826988.220214844,76.826988220215,826988.220215,26988.2202148,-29.3249797318,1.0040489594810256e-05,3.9856797486653807e-05,2.5292559711352361e-05,1.3706147247629815e-05,4.1725498483112845e-05,-49.9824510959,-43.9949760001,-45.9700721604,-48.6308460679,-43.7959846622,-79.3074308276,-73.3199557319,-75.2950518922,-77.9558257997,-73.120964394
76827133.178710938,76.827133178711,827133.178711,27133.1787109,-29.3234579536,1.0861937135748478e-05,2.6197372029917117e-05,2.4708714044957996e-05,1.4207870780579397e-05,3.7607828151340223e-05,-49.6409271505,-45.8174227243,-46.0714985669,-48.4747100142,-44.2472174632,-78.9643851041,-75.1408806779,-75.3949565205,-77.7981679678,-73.5706754168
76827278.137207031,76.827278137207,827278.137207,27278.137207,-29.3219364423,1.0247398313229319e-05,2.0916528460205996e-05,2.134122983847225e-05,2.0816297396510134e-05,4.0646946968099459e-05,-49.8938638257,-46.7951039417,-46.7078055695,-46.815965161,-43.9097206913,-79.215800268,-76.117040384,-76.0297420118,-76.1379016033,-73.2316571336
76827423.095703125,76.827423095703,827423.095703,27423.0957031,-29.3204151978,1.248697218039316e-05,2.6620675931690894e-05,2.9052564780180301e-05,2.4089044909157409e-05,4.1429064771216188e-05,-49.0354285584,-45.7478092145,-45.3681552177,-46.1818041872,-43.8269487045,-78.3558437562,-75.0682244123,-74.6885704155,-75.502219385,-73.1473639023
76827568.054199219,76.827568054199,827568.054199,27568.0541992,-29.31889422,1.5039607628871463e-05,3.2367092375375263e-05,2.9381134093637499e-05,2.1088856045793322e-05,3.424362235493275e-05,-48.2276349399,-44.8989631271,-45.3193144472,-46.759469777,-44.6542030108,-77.5465291599,-74.2178573471,-74.6382086673,-76.0783639971,-73.9730972308
76827713.012695312,76.827713012695,827713.012695,27713.0126953,-29.3173735088,1.3360957638936844e-05,3.0497727814554107e-05,2.9626934028724767e-05,2.1614376426702936e-05,2.8723511524731589e-05,-48.7416241294,-45.1573251588,-45.2831328957,-46.6525728932,-45.4176246754,-78.0589976382,-74.4746986676,-74.6005064045,-75.969946402,-74.7349981843
76827857.971191406,76.827857971191,827857.971191,27857.9711914,-29.3158530641,9.4520039063696823e-06,3.4063949768295717e-05,3.1607954250053356e-05,2.6498921954096908e-05,2.3489829343376897e-05,-50.2447610755,-44.6770499633,-45.0020361193,-45.7677179395,-46.2912013842,-79.5606141397,-73.9929030274,-74.3178891835,-75.0835710036,-75.6070544483
76828002.9296875,76.828002929688,828002.929688,28002.9296875,-29.3143328859,8.9502588733468167e-06,4.4683457454506959e-05,2.8372724821738886e-05,2.5714826458815333e-05,3.1050038337262546e-05,-50.4816440316,-43.4985323002,-45.4709895401,-45.8981640225,-45.0793785927,-79.7959769175,-72.8128651861,-74.785322426,-75.2124969084,-74.3937114785
76828147.888183594,76.828147888184,828147.888184,28147.8881836,-29.3128129739,1.0271310728384558e-05,4.415874974006706e-05,2.7827382461542671e-05,2.6755674778567248e-05,3.2387771808159315e-05,-49.8837413228,-43.5498323122,-45.5552764296,-45.7258409164,-44.8961892926,-79.1965542967,-72.8626452861,-74.8680894036,-75.0386538903,-74.2090022665
76828292.846679688,76.828292846680,828292.84668,28292.8466797,-29.3112933282,1.0290354368134847e-05,2.6599795744347447e-05,2.9036292000580265e-05,2.7787718177413996e-05,3.1776612803762306e-05,-49.8756966921,-45.7512169824,-45.3705884481,-45.5614711438,-44.9789239785,-79.1869900204,-75.0625103106,-74.6818817763,-74.872764472,-74.2902173067
76828437.805175781,76.828437805176,828437.805176,28437.8051758,-29.3097739486,1.0614052022013171e-05,2.6033518791729549e-05,2.6440109283355983e-05,2.0469835053273565e-05,4.0111143998875828e-05,-49.7411878812,-45.8446712699,-45.7773675414,-46.8888565689,-43.9673495145,-79.0509618298,-75.1544452185,-75.08714149,-76.1986305175,-73.2771234631
76828582.763671875,76.828582763672,828582.763672,28582.7636719,-29.3082548351,7.3051963242096878e-06,3.5117890416857633e-05,2.8374335702803243e-05,1.6908509515724006e-05,3.9153708839763818e-05,-51.3636810808,-44.5447158069,-45.4707429734,-47.7189467375,-44.0722709306,-80.6719359159,-73.852970642,-74.7789978085,-77.0272015726,-73.3805257657
76828727.722167969,76.828727722168,828727.722168,28727.722168,-29.3067359875,1.0687630706077306e-05,3.2387907046585444e-05,2.5169522017378657e-05,1.6518066454170996e-05,3.6307647409227122e-05,-49.7111856096,-44.8961711582,-45.9912503186,-47.82040791,-44.4000189073,-79.0179215971,-74.2029071457,-75.2979863061,-77.1271438975,-73.7067548948
76828872.680664062,76.828872680664,828872.680664,28872.6806641,-29.3052174058,1.3077120754333525e-05,3.2684122245477908e-05,2.2339632483798792e-05,1.7200774039814698e-05,3.1021889704419032e-05,-48.8348786596,-44.8566317382,-46.5092397587,-47.6445200928,-45.0833175058,-78.1400960654,-74.1618491439,-75.8144571645,-76.9497374985,-74.3885349116
76829017.639160156,76.829017639160,829017.63916,29017.6391602,-29.3036990898,1.0477071597959608e-05,2.6994525845094633e-05,2.2843400415897482e-05,1.5703208765698361e-05,2.8186085601973675e-05,-49.7976008821,-45.6872429644,-46.4123924754,-48.0401159556,-45.4996523344,-79.1012999719,-74.9909420542,-75.7160915652,-77.3438150454,-74.8033514242
76829162.59765625,76.829162597656,829162.597656,29162.5976562,-29.3021810395,1.2657160917695814e-05,2.8434810478517686e-05,2.5448493404185342e-05,1.7340883840178722e-05,3.8161924890271164e-05,-48.9766369843,-45.4614966203,-45.9433792357,-47.6092877092,-44.1836972757,-78.2788180238,-74.7636776598,-75.2455602752,-76.9114687487,-73.4858783152
76829307.556152344,76.829307556152,829307.556152,29307.5561523,-29.3006632548,1.5470125266307065e-05,3.7967070254315858e-05,2.346830553728893e-05,2.400883107470232e-05,4.721317667991859e-05,-48.1050616967,-44.2059291409,-46.2951826628,-46.1962898406,-43.2593677762,-77.4057249515,-73.5065923957,-75.5958459175,-75.4969530953,-72.560031031
76829452.514648438,76.829452514648,829452.514648,29452.5146484,-29.2991457355,1.235083049137833e-05,3.4046714713138992e-05,2.6437218552989154e-05,1.8765023789819484e-05,3.6966184042186654e-05,-49.083038387,-44.6792478833,-45.777842387,-47.2665088066,-44.3219537861,-78.3821841226,-73.9783936188,-75.0769881225,-76.5656545422,-73.6210995216
76829597.473144531,76.829597473145,829597.473145,29597.4731445,-29.2976284817,1.0125295026434388e-05,4.2030965281795619e-05,3.2019085863640348e-05,1.2994071133016928e-05,4.100559233971095e-05,-49.9459231365,-43.7643063589,-44.9459107123,-48.8625476012,-43.8715691019,-79.2435516181,-73.0619348406,-74.243539194,-78.1601760829,-73.1691975836
76829742.431640625,76.829742431641,829742.431641,29742.4316406,-29.2961114931,1.2911849200340259e-05,4.0875149605072638e-05,3.4304563417824001e-05,2.0497617386702489e-05,3.045651505981911e-05,-48.8901155479,-43.8854064479,-44.6464810342,-46.8829661777,-45.1631979164,-78.1862270411,-73.181517941,-73.9425925273,-76.1790776709,-74.4593094095
76829887.390136719,76.829887390137,829887.390137,29887.3901367,-29.2945947698,1.3050416779977552e-05,3.6077829087113369e-05,3.1026892433522343e-05,2.4272661280411869e-05,2.5185525726735868e-05,-48.8437561841,-44.4275960317,-45.0826171995,-46.1488260455,-45.9884897918,-78.1383509539,-73.7221908015,-74.3772119693,-75.4434208153,-75.2830845616
76830032.348632812,76.830032348633,830032.348633,30032.3486328,-29.2930783116,1.0929245018643963e-05,3.6996325472998517e-05,2.7759279561655109e-05,2.1082808529503544e-05,3.0315892938523402e-05,-49.6140983764,-44.3184140853,-45.5659180934,-46.7607153541,-45.1832963533,-78.907176688,-73.6114923969,-74.858996405,-76.0537936657,-74.4763746649
76830177.307128906,76.830177307129,830177.307129,30177.3071289,-29.2915621184,1.0325713271145564e-05,3.9711697117053041e-05,1.8104428518790681e-05,2.409215926125972e-05,2.9241702855728463e-05,-49.860799388,-44.0108155255,-47.4221517949,-46.1812427459,-45.3399734036,-79.1523615064,-73.3023776439,-76.7137139133,-75.4728048643,-74.6315355219
76830322.265625,76.830322265625,830322.265625,30322.265625,-29.2900461901,1.1686922611304244e-05,3.6074662047106238e-05,1.5731117627173995e-05,2.5100486397167884e-05,2.6533661319629942e-05,-49.3229983177,-44.4279772875,-48.0324042156,-46.0031786268,-45.7620281857,-78.6130445078,-73.7180234776,-77.3224504057,-75.2932248169,-75.0520743759
